,Barrio,Latitud_barrio,Longitud_barrio,IdRest,Lugar,Latitud_lugar,Longitud_lugar,Categoría
178,El palo,36.72152966690239,-4.359779985406044,4e6383341495676d563092ee,Restaurante Juanito Juan,36.71959223595945,-4.362009647856657,Seafood Restaurant
179,El palo,36.72152966690239,-4.359779985406044,4c5c642e2815c928e8edb167,El Pimpi Florida,36.72093924203281,-4.358295642727084,Spanish Restaurant
180,El palo,36.72152966690239,-4.359779985406044,4bdd6138645e0f4708606b19,El Cenacho,36.7190823239614,-4.361930099545819,Paella Restaurant
181,El palo,36.72152966690239,-4.359779985406044,4bbf8d922a89ef3b231fef88,Viva Maria,36.72078307606972,-4.364471274425827,Tapas Restaurant
182,El palo,36.72152966690239,-4.359779985406044,4c2db5a9260bc92898681ad3,El Zagal,36.71913899952834,-4.363359356334861,Spanish Restaurant
183,El palo,36.72152966690239,-4.359779985406044,4ca790a7d971b1f752a50be1,La Casa de la Pasta,36.72119985692336,-4.36298663821088,Italian Restaurant
184,El palo,36.72152966690239,-4.359779985406044,4c6d9604a437224b1a802db1,Hamburguesería Maruchi,36.719006533095126,-4.359867028987162,Burger Joint
185,El palo,36.72152966690239,-4.359779985406044,4ca78d1db0b8236a9da9aae6,Mesón Tobalo's,36.71989695862149,-4.363908174822689,Spanish Restaurant
186,El palo,36.72152966690239,-4.359779985406044,4d441a30bbb1a143385b4272,Gabi,36.71909689791195,-4.3615595379858965,Mediterranean Restaurant
187,El palo,36.72152966690239,-4.359779985406044,4cc43a1206c25481db5e9547,Restaurante Pizzeria Roma,36.71976061026916,-4.362371723637345,Restaurant
188,El palo,36.72152966690239,-4.359779985406044,4e613705d4c06542aa697024,"Peña Barcelonista ""el Palo""",36.719001894753944,-4.360097775070347,Food
189,El palo,36.72152966690239,-4.359779985406044,4bdc17b763c5c9b6a3602a68,Cafeteria El Sauce,36.72135860671994,-4.364380434602218,Breakfast Spot
190,El palo,36.72152966690239,-4.359779985406044,4c77b36f923ba143ddc267e6,Telepizza,36.71981997367333,-4.364171859734371,Pizza Place
191,El palo,36.72152966690239,-4.359779985406044,4d19a0158312236afab66dba,Cafeteria Maloen,36.720802,-4.357993,Café
192,El palo,36.72152966690239,-4.359779985406044,4caf9a9bef1b370450cd3300,Vinums,36.71982944686799,-4.363602602861277,Tapas Restaurant
193,El palo,36.72152966690239,-4.359779985406044,52c4215b11d2ac4fe3f760b8,Restaurante Hermanos Alba,36.719931,-4.363731,Mediterranean Restaurant
194,El palo,36.72152966690239,-4.359779985406044,4b9be026f964a5202f3036e3,Casa Pepa,36.719753648490645,-4.36373676669529,Spanish Restaurant
195,El palo,36.72152966690239,-4.359779985406044,4be82739947820a1f884b4db,Notorius,36.72053675084732,-4.364760571933719,Café
196,La cizaña,36.64930418250533,-4.478444464772934,4c508d099426c9281e534972,Chiringuito Miguel,36.64739,-4.474836587905884,Seafood Restaurant
197,La cizaña,36.64930418250533,-4.478444464772934,4e16ef8945ddc623eb0d5220,Chiringuito-Playa El Sardiná,36.64649964772778,-4.475802143366076,Seafood Restaurant
198,La cizaña,36.64930418250533,-4.478444464772934,517d50f9e4b0eef57d8a4843,Sol Beach Club,36.64504840414961,-4.477024626096998,Restaurant
199,La cizaña,36.64930418250533,-4.478444464772934,4faa7691e4b04de17465ed1a,Merendero Hijano,36.64817428588867,-4.473962783813477,Restaurant
200,Parq emp perez texeira,36.70505186648858,-4.46629679336256,4d341e3172a8b1f7d08badd0,Restaurante Alameda,36.707048983524935,-4.470141996678505,Café
201,Parq emp perez texeira,36.70505186648858,-4.46629679336256,4e3efde1d164b52911c1db93,Burger King,36.70632997924054,-4.470459697565624,Fast Food Restaurant
202,Parq emp perez texeira,36.70505186648858,-4.46629679336256,4dec7fe522713dd973c7f940,Hamlet,36.70915646413188,-4.464722095816648,Breakfast Spot
203,Parq emp perez texeira,36.70505186648858,-4.46629679336256,4e4e1f9a52b1e893ad481c4e,La Almijara,36.70943591306602,-4.465083165540541,Breakfast Spot
204,Recinto ferial cortijo torres,36.7030665989274,-4.461086016098474,4cb0cb121168a0939af52d23,Ché Bolú,36.70396790858261,-4.462895978115609,Argentinian Restaurant
205,Recinto ferial cortijo torres,36.7030665989274,-4.461086016098474,53ae09b0498e81285135f53a,Teriyaki Express,36.702335357666016,-4.456640720367432,Japanese Restaurant
206,Recinto ferial cortijo torres,36.7030665989274,-4.461086016098474,4e5b730b1495a8911298109a,"Tropicana ""Boutique del Pan""",36.703957307055916,-4.456008176697181,Bakery
207,Recinto ferial cortijo torres,36.7030665989274,-4.461086016098474,51c9ffb4498eab74630b5718,Mesón Casa Luque,36.7062598933759,-4.457531461062578,Tapas Restaurant
208,Parq emp la estrella,36.70223333884091,-4.466987110255152,4c03ada50d0e0f4776d9029a,Restaurante Auditorium,36.699681,-4.46793,Spanish Restaurant
209,Parq emp la estrella,36.70223333884091,-4.466987110255152,4e0c69e1c65bd1c17b6d7dc6,Fabrica de Chocolate Santa Maria,36.704010886048,-4.4700310628798245,Deli / Bodega
210,Parq emp la estrella,36.70223333884091,-4.466987110255152,4ed38a292c5bc3505a9c1dd4,Auditorium,36.69917240559628,-4.467878872682097,Restaurant
211,Parq emp la estrella,36.70223333884091,-4.466987110255152,4cb0cb121168a0939af52d23,Ché Bolú,36.70396790858261,-4.462895978115609,Argentinian Restaurant
212,Parq emp la estrella,36.70223333884091,-4.466987110255152,4f5f5033e4b03afb29b10297,Restaurante los Pedroches,36.70650672132873,-4.467511802117474,Restaurant
213,Sagrada familia,36.74442803204122,-4.423788646713952,5205402d8bbd254cc5abf332,Restaurante Las Golondrinas,36.74304103170893,-4.422801733016968,Spanish Restaurant
214,Sagrada familia,36.74442803204122,-4.423788646713952,4ee20ec7e4b0413f5ca4ca52,La Mamma Lola,36.74382737123109,-4.4264861191133456,Italian Restaurant
215,Sagrada familia,36.74442803204122,-4.423788646713952,4e1ad3ced22d5122589903e4,El Paseo,36.743630236361696,-4.426546413179873,Breakfast Spot
216,Sagrada familia,36.74442803204122,-4.423788646713952,4d866e689324236a2b70e30e,Cafetería Kivi,36.74531660576675,-4.426586609261932,Snack Place
217,Sagrada familia,36.74442803204122,-4.423788646713952,4c93ca316b35a143b14f15dc,Matri Hamburgueseria,36.74619783114623,-4.426476070108857,Burger Joint
218,Sagrada familia,36.74442803204122,-4.423788646713952,4bdd87b34ffaa5931b966ff7,El Marisqueo de Wiki,36.746783337424006,-4.420547486207164,Seafood Restaurant
219,Las erizas,36.75209554959931,-4.43543120788221,4df3589d7d8b18e1722e86f0,La Esquinita,36.74879293046164,-4.433390230740676,Seafood Restaurant
220,Las cuevas,36.72291283592719,-4.357911909524884,4c5c642e2815c928e8edb167,El Pimpi Florida,36.72093924203281,-4.358295642727084,Spanish Restaurant
221,Las cuevas,36.72291283592719,-4.357911909524884,4ca790a7d971b1f752a50be1,La Casa de la Pasta,36.72119985692336,-4.36298663821088,Italian Restaurant
222,Las cuevas,36.72291283592719,-4.357911909524884,4c6d9604a437224b1a802db1,Hamburguesería Maruchi,36.719006533095126,-4.359867028987162,Burger Joint
223,Las cuevas,36.72291283592719,-4.357911909524884,4e613705d4c06542aa697024,"Peña Barcelonista ""el Palo""",36.719001894753944,-4.360097775070347,Food
224,Las cuevas,36.72291283592719,-4.357911909524884,4d19a0158312236afab66dba,Cafeteria Maloen,36.720802,-4.357993,Café
225,Las cuevas,36.72291283592719,-4.357911909524884,4db1fda14df03036e8dbe511,El Cobertizo,36.72021317142857,-4.362135025000001,Restaurant
226,Miramar del palo,36.719140206208614,-4.353082626183397,4c824abce602b1f7ea8d9a7a,Restaurante Antonio,36.71744983157053,-4.351145141218746,Seafood Restaurant
227,Miramar del palo,36.719140206208614,-4.353082626183397,51572c0ee4b0226ab0ebf2bf,Terral Burger & Drinks,36.71725430977312,-4.350251636206688,Gastropub
228,Miramar del palo,36.719140206208614,-4.353082626183397,4db4153a6e8179a913760a38,El Deo,36.71726610170844,-4.350595915840616,Seafood Restaurant
229,Miramar del palo,36.719140206208614,-4.353082626183397,4bd30d989854d13aafbdfc4d,Victoria,36.71721,-4.349513053894043,Seafood Restaurant
230,Miramar del palo,36.719140206208614,-4.353082626183397,4c5bdaf8857ca5937675c8cb,Restaurante El Pescador,36.71705214815638,-4.349194834484877,Seafood Restaurant
231,Miramar del palo,36.719140206208614,-4.353082626183397,516ff71de4b0cb2eddb52f60,Marisquería Narval,36.717767475382985,-4.353354284753532,Seafood Restaurant
232,Miramar del palo,36.719140206208614,-4.353082626183397,4f650e5be4b02cbb7fa284e2,Pizzeria el Palo,36.71772568671915,-4.34960123206883,Pizza Place
233,Miramar del palo,36.719140206208614,-4.353082626183397,4d19a0158312236afab66dba,Cafeteria Maloen,36.720802,-4.357993,Café
234,Miramar del palo,36.719140206208614,-4.353082626183397,4cfaaf467945224b58a481e7,El Palo,36.71980286651625,-4.353434566845148,Burger Joint
235,La pelusa,36.7216707312818,-4.352023769515314,4c824abce602b1f7ea8d9a7a,Restaurante Antonio,36.71744983157053,-4.351145141218746,Seafood Restaurant
236,La pelusa,36.7216707312818,-4.352023769515314,516ff71de4b0cb2eddb52f60,Marisquería Narval,36.717767475382985,-4.353354284753532,Seafood Restaurant
237,La pelusa,36.7216707312818,-4.352023769515314,4f650e5be4b02cbb7fa284e2,Pizzeria el Palo,36.71772568671915,-4.34960123206883,Pizza Place
238,La pelusa,36.7216707312818,-4.352023769515314,4cfaaf467945224b58a481e7,El Palo,36.71980286651625,-4.353434566845148,Burger Joint
239,Centro historico,36.72071959691778,-4.421059456825723,57330f77498ec2a4fab3bc40,Mia coffee shop,36.72224671860295,-4.422652925397896,Café
240,Centro historico,36.72071959691778,-4.421059456825723,537370da498ebf270bb1b4f5,Dulces Dreams Café Gallery,36.72232661993092,-4.4225882218008,Café
241,Centro historico,36.72071959691778,-4.421059456825723,5a43f52b7918710289236f3b,Pampa Grill,36.72151837772957,-4.420830692998769,Argentinian Restaurant
242,Centro historico,36.72071959691778,-4.421059456825723,4c87967f51ada1cdb0094910,Casa Lola,36.72206533497648,-4.418997870539572,Tapas Restaurant
243,Centro historico,36.72071959691778,-4.421059456825723,4b9cbd43f964a5201b7936e3,Lo Güeno de Strachan,36.71967281875966,-4.420382644234151,Tapas Restaurant
244,Centro historico,36.72071959691778,-4.421059456825723,51407a76e4b00ccf35393df7,El Refectorium Catedral,36.71977782785468,-4.418763407617984,Spanish Restaurant
245,Centro historico,36.72071959691778,-4.421059456825723,557ec82a498e1a9642eb7421,Nacalú,36.71937,-4.420385,Tapas Restaurant
246,Centro historico,36.72071959691778,-4.421059456825723,50b3b20ae4b0373657dd6e80,Taste of America,36.72287535031554,-4.421510129506755,Deli / Bodega
247,Centro historico,36.72071959691778,-4.421059456825723,4cc97848e7926dcb5f9f5c77,La Cosmopolita,36.72195919108497,-4.419889979582002,Mediterranean Restaurant
248,Centro historico,36.72071959691778,-4.421059456825723,4c68563531ba2d7f8f85f772,La Reserva 12,36.71931399002083,-4.420328561421043,Spanish Restaurant
249,Centro historico,36.72071959691778,-4.421059456825723,5674aaa8498eae8c7d6df549,garcía,36.720174842,-4.421708641,Bistro
250,Centro historico,36.72071959691778,-4.421059456825723,4da4279a22a5f04dba063255,Madeinterranea Food and Wine,36.72252969084648,-4.420252657425305,Spanish Restaurant
251,Centro historico,36.72071959691778,-4.421059456825723,57e43fddcd102cce8bfaa4cf,Terra Mia,36.721236369409496,-4.420155927733977,Italian Restaurant
252,Centro historico,36.72071959691778,-4.421059456825723,4dd6ba2852b1a5c6443b0b97,Souvi,36.7205174149203,-4.418266842986158,Mediterranean Restaurant
253,Centro historico,36.72071959691778,-4.421059456825723,4b767cf3f964a520994e2ee3,Casa Aranda,36.718871465576996,-4.423368454721759,Café
254,Centro historico,36.72071959691778,-4.421059456825723,50b3bf6ce412f944ee908ff0,L'Expérience,36.72011669845731,-4.42020567714256,Breakfast Spot
255,Centro historico,36.72071959691778,-4.421059456825723,596cf0771fa763356791342a,Brunchit España,36.71878550704465,-4.423532478184636,Restaurant
256,Centro historico,36.72071959691778,-4.421059456825723,57a49562498effbd324dfb0e,eboka,36.72107,-4.4180336,Comfort Food Restaurant
257,Centro historico,36.72071959691778,-4.421059456825723,4b7f0c23f964a520a71230e3,Lo Güeno,36.719236486952845,-4.422008718875675,Tapas Restaurant
258,Centro historico,36.72071959691778,-4.421059456825723,4b55c31ff964a520daee27e3,Uvedoble,36.720452376471194,-4.4176913892751974,Mediterranean Restaurant
259,Centro historico,36.72071959691778,-4.421059456825723,4e469687887781a619ac0fe4,Taberna Cofrade Las Merchanas,36.72266135196224,-4.422267286533801,Tapas Restaurant
260,Centro historico,36.72071959691778,-4.421059456825723,4c8513ffee6fef3bde9a395c,Dunkin' Coffee,36.7220207441219,-4.419306219614958,Donut Shop
261,Centro historico,36.72071959691778,-4.421059456825723,58554d4ffb549a6da2589323,Andino - Restaurante Latino,36.72029,-4.423927,South American Restaurant
262,Centro historico,36.72071959691778,-4.421059456825723,4c25e727136d20a13754e461,Marisquería Los Mellizos,36.718752706751886,-4.420867898319624,Seafood Restaurant
263,Centro historico,36.72071959691778,-4.421059456825723,4c837ad5e602b1f7bf15a67a,Parrilla Delicatessen,36.71979307220581,-4.419120807298789,Spanish Restaurant
264,Centro historico,36.72071959691778,-4.421059456825723,4beb03f262c0c9285896e1d4,La Campana,36.7218685526928,-4.419618048518371,Spanish Restaurant
265,Centro historico,36.72071959691778,-4.421059456825723,4b52ffc2f964a5203f8c27e3,Mesón Mariano,36.72263,-4.41995,Spanish Restaurant
266,Centro historico,36.72071959691778,-4.421059456825723,4f76f655e4b0b96439e66276,Los Gatos,36.722336,-4.419815,Spanish Restaurant
267,Centro historico,36.72071959691778,-4.421059456825723,4b62d82af964a52023552ae3,Samarkanda,36.722417,-4.419501,Middle Eastern Restaurant
268,Centro historico,36.72071959691778,-4.421059456825723,563d07a6cd106e704956eb26,Brunchit España,36.7230153196819,-4.423952252246075,Restaurant
269,Centro historico,36.72071959691778,-4.421059456825723,4bb661a7f562ef3b65113097,Mesón Astur,36.72194096353303,-4.4209050066888835,Spanish Restaurant
270,Centro historico,36.72071959691778,-4.421059456825723,51545633e4b0f865ac3b49d7,El Mesón de Cervantes,36.724031554715296,-4.41997173822235,Tapas Restaurant
271,Centro historico,36.72071959691778,-4.421059456825723,4ea93e799adf64e06c472db1,El Almacén del Indiano,36.720785578671894,-4.424144752029212,Deli / Bodega
272,Centro historico,36.72071959691778,-4.421059456825723,4d1ceb6e0901721e8b0174a5,Los Tres Caracoles,36.72316913089422,-4.420944076775828,Tapas Restaurant
273,Centro historico,36.72071959691778,-4.421059456825723,4b886133f964a52082f331e3,El Pimpi,36.72169493732647,-4.417351235910856,Tapas Restaurant
274,Centro historico,36.72071959691778,-4.421059456825723,4ffafbf5e4b0fe7c22a7fdf2,Bertani Cafe,36.71950521229431,-4.423410158292451,Café
275,Centro historico,36.72071959691778,-4.421059456825723,554d1d6d498eafc260542ab4,mura mura,36.721383248650106,-4.419819019066822,Gastropub
276,Centro historico,36.72071959691778,-4.421059456825723,564f8c45498ec41abf77dbc0,El Mortal,36.71981650490356,-4.424348150148428,Bistro
277,Centro historico,36.72071959691778,-4.421059456825723,577183b9498ef7463bdc6707,21 Bou,36.72181586969126,-4.420671179417695,Diner
278,Centro historico,36.72071959691778,-4.421059456825723,4bedb1f7a40fc928345c820c,El Tapeo de Cervantes,36.723929,-4.419261,Tapas Restaurant
279,Centro historico,36.72071959691778,-4.421059456825723,5784043b498e4d3632eb106d,Ciao Carreteria 69,36.723747,-4.422696,Pizza Place
280,Centro historico,36.72071959691778,-4.421059456825723,51812a08498e85106c80b89a,Tejeringo's Coffee,36.7230569081028,-4.420836975523713,Café
281,Centro historico,36.72071959691778,-4.421059456825723,50796ed7e4b0eb8b8395f8b8,Los Hidalgos,36.721284124040665,-4.419628112076311,Spanish Restaurant
282,Centro historico,36.72071959691778,-4.421059456825723,51c9f978498e83130db4b720,BĀ,36.71932056178993,-4.4204228187770225,Japanese Restaurant
283,Centro historico,36.72071959691778,-4.421059456825723,5a9bf2979f8a9f308338e5e0,Casa Lola,36.71967376365146,-4.42048913645738,Spanish Restaurant
284,Centro historico,36.72071959691778,-4.421059456825723,4c11524ed917c928fa85b562,La Catedral del Pescaito,36.72148427612376,-4.419977312631435,Seafood Restaurant
285,Centro historico,36.72071959691778,-4.421059456825723,53ab1c21498e89b5023bab3d,kgb,36.72044659901826,-4.42121499869209,Bistro
286,Centro historico,36.72071959691778,-4.421059456825723,4d6823a7cba6a35dd57dd5c1,Noviembre,36.72378525691984,-4.419611228445574,Restaurant
287,Centro historico,36.72071959691778,-4.421059456825723,54665168498eef23bccb2c9c,Recyclo BikeCafé,36.7195252982411,-4.424778273537989,Snack Place
288,Centro historico,36.72071959691778,-4.421059456825723,4e614e1262e13e3bce26b8ac,Bar Málaga,36.72117179734476,-4.421331010413341,Spanish Restaurant
289,Centro historico,36.72071959691778,-4.421059456825723,57af0d0f498e444c99dcdb87,Restaurante Soca,36.723291,-4.423652,Restaurant
290,Centro historico,36.72071959691778,-4.421059456825723,50cb372de4b05a8a0ee02b2b,La Reserva del Olivo,36.72179787702006,-4.420366851966586,Restaurant
291,Centro historico,36.72071959691778,-4.421059456825723,56e326b2498ed68a8d77bdb3,Black Label - Urban Grill,36.723596833395035,-4.4191759666567245,Steakhouse
292,Centro historico,36.72071959691778,-4.421059456825723,54d3d661498e0eec3732b017,Batik,36.72221489178558,-4.417016179272806,Mediterranean Restaurant
293,Centro historico,36.72071959691778,-4.421059456825723,4ed0ff37775bbb5f338cd9d2,La Cepa,36.719705,-4.420514,Spanish Restaurant
294,Centro historico,36.72071959691778,-4.421059456825723,4c13e4c97f7f2d7f17f0df68,Cortijo de Pepe,36.722946735506184,-4.417668467996575,Mediterranean Restaurant
295,Centro historico,36.72071959691778,-4.421059456825723,5182e00b498ed4da4e54952e,Amigos,36.71928483934531,-4.421042000671283,Restaurant
296,Centro historico,36.72071959691778,-4.421059456825723,4c2ba8ced1a10f475a4bf864,Las Papas del Museo,36.721990330898564,-4.418338513466658,Spanish Restaurant
297,Centro historico,36.72071959691778,-4.421059456825723,516c3e1ce4b06b42beaf1d0f,Taberna del Siglo,36.721607033204236,-4.420152316768928,Gastropub
298,Centro historico,36.72071959691778,-4.421059456825723,503ff41de4b06be18f39d1d4,La Cocotte,36.7197393458236,-4.421068342205961,Gastropub
299,Centro historico,36.72071959691778,-4.421059456825723,571b6c38498eba1f33b72f74,El Cartuchito,36.71834,-4.4237123,Tapas Restaurant
300,Centro historico,36.72071959691778,-4.421059456825723,4c38718e93db0f47bc872192,El Vegetariano de la Alcazabilla,36.722083477249605,-4.4170273328862555,Vegetarian / Vegan Restaurant
301,Centro historico,36.72071959691778,-4.421059456825723,4cb37a8239458cfafea11aa0,El Farolito,36.723395651193364,-4.420132720261378,Argentinian Restaurant
302,Centro historico,36.72071959691778,-4.421059456825723,572f90d1498e6743a5e92255,el gastronauta,36.72170953652926,-4.419430612314461,Gastropub
303,Centro historico,36.72071959691778,-4.421059456825723,5690216d498eff7b08f303c6,Terral Gastrobar,36.72041820133324,-4.421101212501526,Tapas Restaurant
304,Centro historico,36.72071959691778,-4.421059456825723,4c17ea15834e2d7feb152880,La Quesería,36.721406940721344,-4.420978209737844,Spanish Restaurant
